country,description,designation,points,price,province,region_1,region_2,taster_name,title,variety,winery,freq,c_freq,red,rose,white,sparkling,flavor_categories_taste_notes
Italy,"This brut offers notes of citrus, stone fruit and Mediterranean herbs. It's fresh and linear, with an elegant perlage. The quenching finish closes on a note of bitter walnut.",Brut Vintage,88,35.0,Lombardy,Franciacorta,,Kerin O’Keefe,Fratelli Berlucchi 2009 Brut Vintage Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,2153.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Spain,"Yeasty bready aromas are more smooth and leesy than fruity. This has a round palate that's full but not creamy due to firm acidity. Melon, peach and vanilla flavors finish yeasty and dry, with moderate complexity. This is made entirely from Pinot Noir.",Titiana Brut Rosé,90,25.0,Catalonia,Cava,,Michael Schachner,Parxet 2012 Titiana Brut Rosé Sparkling (Cava),Sparkling Blend,Parxet,2153.0,5014.0,0.0,0.0,0.0,1.0,other sparkling
US,This traditional method  sparkler opens with a genteel toastiness on the nose and palate. Fresh and bright fruit flavors suggest apples dusted with cinnamon. It's vintage dated and sourced from a single vineyard. Beware when opening–the cork virtually exploded from the bottle as soon as the capsule was loosened!,Extra Brut Blanc de Blancs,90,50.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Lundeen 2012 Extra Brut Blanc de Blancs Sparkling (Willamette Valley),Sparkling Blend,Lundeen,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Fragrant wine, attractively perfumed, crisply fresh. It is full of ripe apples, layered with intense acidity and balanced with a warmer peach flavor. Ready to drink.",Brut,86,23.0,Alsace,Crémant d'Alsace,,Roger Voss,Louis Sipp NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Louis Sipp,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"With its gold color and mature, toasty flavors, this is possibly the greatest Winston Churchill ever. It has weight and richness, with a dense, full and rich texture. It's in perfect balance, bringing together maturity and crisper apple and green plum fruit flavors that are cut with lemon. A mineral edge gives a nervy character that will allow this magnificent wine to age further.",Cuvée Sir Winston Churchill Brut,98,305.0,Champagne,Champagne,,Roger Voss,Pol Roger 2002 Cuvée Sir Winston Churchill Brut  (Champagne),Champagne Blend,Pol Roger,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"A hint of brioche lends autolytic character to fresh spring blossom and lemon notes on this elegant, bristling traditional-method sparkling. It's delicately effervescent and startlingly brisk, finishing on a soft, rolling foam that deliciously lingers.",Brut,89,29.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,Sparkling Pointe 2011 Brut  (North Fork of Long Island),Champagne Blend,Sparkling Pointe,1396.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Crisp and fresh, this has an attractive tight texture that contrasts with the red berry fruits and lively acidity. It's a real apéritif style of wine, light and fruity.",Brut Rosé,88,65.0,Champagne,Champagne,,Roger Voss,Jean Milan NV Brut Rosé  (Champagne),Champagne Blend,Jean Milan,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"This is a blend from Aÿ on the Montagne de Reims and from the Côte des Blancs. It is intensely perfumed, with weight from Pinot Noir and crispness from Chardonnay. If it seems not quite integrated at this stage, it will hopefully come together over the next few years to reveal a ripe and rich wine. Drink from 2017.",Cuvée Paradoxe Premier Cru,88,55.0,Champagne,Champagne,,Roger Voss,Pierre Gimonnet et Fils 2008 Cuvée Paradoxe Premier Cru  (Champagne),Champagne Blend,Pierre Gimonnet et Fils,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Strong, attractive apple aromas also give the flavor profile of this fresh and fruity wine. It has a light tangy, zesty texture, fresh acidity and a bright, mineral aftertaste.",Plaisir Perlant Millesimé Extra Brut,87,30.0,Alsace,Crémant d'Alsace,,Roger Voss,Domaine Charles Frey 2010 Plaisir Perlant Millesimé Extra Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Charles Frey,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"Made from Loire Valley fruit, this is a soft rosé—the word Dry indicates it is off-dry rather than Brut. It has sweetened strawberry juice and a jammy character, with little in the way of acidity.",Réserve Rosé Dry,82,20.0,France Other,Vin Mousseux,,Roger Voss,Charles de Fère NV Réserve Rosé Dry Sparkling (Vin Mousseux),Sparkling Blend,Charles de Fère,2153.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Germany,Soft and sweet. Opens with pretty peach and cherry scents that give way to pear flavors in the mouth. There isn't much intensity or length here but this is a fine choice for quaffing on casual occasions.,Rosé,82,10.0,Germany,,,,Henkell NV Rosé Sparkling (Germany),Sparkling Blend,Henkell,2153.0,1966.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Spain,"Briney and cidery smelling, with a heavy, disjointed, cloying palate. Herbal and grassy on the finish, with a sweet, green aftertaste offset by some bitterness. Verdejo is the grape, and that's not common.",Método Tradicional Brut,82,11.0,Northern Spain,Rueda,,Michael Schachner,Viña Cantosán NV Método Tradicional Brut Sparkling (Rueda),Sparkling Blend,Viña Cantosán,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This opens with aromas of bread crust, ripe orchard fruit and a citrusy note. The creamy palate offers baked yellow apple, vanilla and toasted hazelnut alongside a soft perlage.",Casa delle Colonne Brut Riserva,88,75.0,Lombardy,Franciacorta,,Kerin O’Keefe,Fratelli Berlucchi 2009 Casa delle Colonne Brut Riserva Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,2153.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
France,"The vineyards of this ancient castle in the Aube region have produced a a crisp and balanced rosé. It is tangy, with a dosage that balances the ripe fruit and tight acidity. A touch of minerality gives it a good edge. Drink now.",Grande Réserve Brut Rosé,88,60.0,Champagne,Champagne,,Roger Voss,Château de Bligny NV Grande Réserve Brut Rosé  (Champagne),Champagne Blend,Château de Bligny,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"In this subtle wine, red fruits are cut with a shot of acidity and a tight texture. A hint of toast perhaps comes from the wood used in the first fermentation but also from the bottle age. The wine is ripe, full and ready to drink.",Brut Rosé,88,65.0,Champagne,Champagne,,Roger Voss,Alfred Gratien NV Brut Rosé  (Champagne),Champagne Blend,Alfred Gratien,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Aged in wood and then in bottle for five years, this wine is rich and soft. It is generous, with ripe apple and melon flavors, and is ready to drink.",Cuvée D Brut,88,49.0,Champagne,Champagne,,Roger Voss,Devaux NV Cuvée D Brut  (Champagne),Champagne Blend,Devaux,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Based in the Marne Valley, this producer is a specialist in Pinot Meunier—here, it's 90% of the blend. The orange-pink wine is full of red fruits balanced with attractive acidity. A light tannic edge gives the wine a final bite.",Fascinante Rosé Brut,88,50.0,Champagne,Champagne,,Roger Voss,Dom Caudron NV Fascinante Rosé Brut  (Champagne),Champagne Blend,Dom Caudron,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Something of both fresh and dried pink grapefruit zest plays about the nose. The very frothy palate adds some spice to that, as well as a pleasant hint of bitterness. All the fruit is accentuated by the frothing bursting bubbles. Drink soon, ideally as an animating apéritif. The zesty finish is very appetizing.",Nature Extra Brut,88,28.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Domaine Charles Frey 2014 Nature Extra Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Charles Frey,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"With light flavors of ripe red fruits balanced by fresh acidity, this rosé sparkler is full in the mouth and deliciously fruity. A lively mousse gives lift to the fresh aftertaste.",Brut Rosé,89,26.0,France Other,Crémant de Jura,,Roger Voss,Domaine Rolet Père et Fils NV Brut Rosé Sparkling (Crémant de Jura),Sparkling Blend,Domaine Rolet Père et Fils,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"This mature brut nature is smoky and stalky/bitter on the nose. In the mouth, it's lean and acidic, with little body in support of citrus and gritty apple flavors. Bitterness and white-pepper notes rise up on the finish. For razor-sharp Cava, this fits the bill.",Mirgin,88,59.0,Catalonia,Cava,,Michael Schachner,Alta Alella 2010 Mirgin Sparkling (Cava),Sparkling Blend,Alta Alella,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
US,"Frizzante is the perfect term to describe this nervy, invigorating sparkling wine made from an unusual blend of Pinot Noir, Riesling and Gewürztraminer. Exotically perfumed from nose to finish with touches of orange blossom and spice, it's a delicately pétillant wine with juicy peach and yellow-cherry flavors.",Frizzante,88,20.0,New York,New York,New York Other,Anna Lee C. Iijima,Anthony Nappa 2013 Frizzante Sparkling (New York),Sparkling Blend,Anthony Nappa,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Whiffs of exotic spice lend flair to berry and cherry aromas on this sparkling blend of Cabernet Franc, Cabernet Sauvignon and Merlot. Exuberantly pétillant, it's fresh with cranberry  acidity and tart red-plum and cherry flavors.",Sparkling Rosé,88,45.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,Bedell 2013 Sparkling Rosé Sparkling (North Fork of Long Island),Sparkling Blend,Bedell,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"While the style is soft, full of yellow fruit richness, the wine also show an excellent concentrated texture. The fresh fruit is integrated into this more complex style. The aftertaste shows some softness, but the wine can certainly age for several years.",Grand Cru Brut,91,92.0,Champagne,Champagne,,Roger Voss,Lallier 2005 Grand Cru Brut  (Champagne),Champagne Blend,Lallier,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Chile,"Grassy aromas include a note of crushed vitamin. This is basic at best, lacking at worst. There's not much to the palate, while salty grassy grapefruit flavors fail to stir excitement. An unfriendly note of onion appears on a tart green finish.",Extra Brut Costero,82,19.0,San Antonio,,,Michael Schachner,Apaltagua NV Extra Brut Costero Sparkling (San Antonio),Sparkling Blend,Apaltagua,2153.0,4217.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Chile,"This tan-colored brut is outright oxidized and bready from front to tail. A foamy full palate is awkward, while this tastes yeasty and stale, as oxidized wines often do.",Brut,81,12.0,Chile,,,Michael Schachner,Valdivieso NV Brut Sparkling (Chile),Sparkling Blend,Valdivieso,2153.0,4217.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"This pretty Brut Rosé offers rich and soothing aromas of baked bread, dried flower, apricot and lavender. The blend is 60-40 Pinot Nero and Chardonnay and both varieties contribute to the overall richness of this sparkling wine.",Brut Arcadia Rosé,89,45.0,Lombardy,Franciacorta,,,Lantieri de Paratico NV Brut Arcadia Rosé Sparkling (Franciacorta),Sparkling Blend,Lantieri de Paratico,2153.0,16121.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Italy,"Quadra's Brut Rosé sparkling wine offers a delicate pink color and compelling aromas of stone fruit, toasted bread, crème de cassis and subtle waves of cinnamon spice. The mouthfeel is smooth, rich, long-lasting and offers a piquant touch of crushed white pepper.",Brut Rosé,89,31.0,Lombardy,Franciacorta,,,Quadra NV Brut Rosé Sparkling (Franciacorta),Sparkling Blend,Quadra,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"A blend of Pinot Noir (75%) and Chardonnay, this Brut Rosé sparkler opens with a pale pink color and pleasing aromas of baguette bread, white almond and blue flower or pressed violets. Pair it with salmon canapés.",Rosé Brut Talento,89,14.0,Northeastern Italy,Trentino,,,Rotari NV Rosé Brut Talento  (Trentino),Champagne Blend,Rotari,1396.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"A celebrated vintage from an estate that consistently delivers quality at attractive prices, this Riserva sparkling wine is packed with Golden Delicious apple, vanilla cream, apricot and toasted nut. There's a sassy touch of clove on the close.",Riserva Talento,89,18.0,Northeastern Italy,Trentino,,,Rotari 2004 Riserva Talento Sparkling (Trentino),Sparkling Blend,Rotari,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"A blend of Chardonnay (80%), Pinot Bianco and Pinot Nero, this Brut Franciacorta offers peachy, floral aromas and excellent density and richness on the palate. A hint of dried sage and almond on the close gives it extra appeal.",Brut,89,25.0,Lombardy,Franciacorta,,,Contadi Castaldi NV Brut Sparkling (Franciacorta),Sparkling Blend,Contadi Castaldi,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Mashed berry aromas are joined by toasted notes on the palate. Sprightly bubbles form a foamy mouthfeel, with sharp acidity driving to the finish.",Grand Rosé,84,33.0,New Mexico,New Mexico,,Alexander Peartree,Gruet 2010 Grand Rosé  (New Mexico),Champagne Blend,Gruet,1396.0,52329.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
US,"A nutty, pastry-like aroma and rather sweet fruit flavors make this wine fresh and outgoing. The sparkling texture is smooth and the body is rather light. It's best for dessert or with salty cheeses.",Glitter,84,20.0,California,California,California Other,Jim Gordon,The Winery SF NV Glitter Sparkling (California),Sparkling Blend,The Winery SF,2153.0,52329.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"A very soft wine that just hints at a crisp food character. Everything is there—the fruit, acidity and a tight texture—but the wine overall shows an indistinct, unfocused character.",Cordon Bleu Brut Sélect,84,45.0,Champagne,Champagne,,Roger Voss,De Venoge NV Cordon Bleu Brut Sélect  (Champagne),Champagne Blend,De Venoge,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Citrus and apple flavors dominate this tight, mineral, crisp wine. It has a refreshing feel with acidity that's well integrated into the fruitiness, as well as a light texture. Drink now.",Brut,88,18.0,Alsace,Crémant d'Alsace,,Roger Voss,Jean-Baptiste Adam NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Jean-Baptiste Adam,2153.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"This is a ripe and fruity wine that's deliciously fresh and fragrant. It has a lively, creamy texture with apple juice flavors and a touch of nuttiness.",Brut,88,19.0,Alsace,Crémant d'Alsace,,Roger Voss,Klipfel NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Klipfel,2153.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"Darker in color than many rosés, this Champagne was produced using color from the grape skins rather than by adding still red wine. That method yields a wine with more structure, faint tannins and a noticeable toasty character. Its red fruit is vivid and rich, the wine ready to drink.",Esprit Rosé de Saignée,90,45.0,Champagne,Champagne,,Roger Voss,Baron-Fuenté NV Esprit Rosé de Saignée  (Champagne),Champagne Blend,Baron-Fuenté,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Hints of earthy mushroom and brioche add depth and maturity to apple and orange-rind notes in this softly petillant sparkling. It's piercingly bright on the palate, with a high-toned lemon-lime acidity that lingers on the finish.",Estate Bottled Blanc de Blanc,87,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,Lamoreaux Landing 2007 Estate Bottled Blanc de Blanc Sparkling (Finger Lakes),Sparkling Blend,Lamoreaux Landing,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
